matter_id,law_firm,timekeeper_role,hours_billed,hourly_rate,invoice_amount,savings,approved_invoice_amount,budget_allocated,budget_variance,billing_violation_type,invoice_date
M-2975,Baker & McKenzie,Partner,56.81,900.0,51124.57,7668.69,43455.89,56042.95,-4918.38,Excess Research,2025-12-30
M-1890,Baker & McKenzie,Associate,78.32,450.0,35243.41,7048.68,28194.72,34297.72,945.68,Travel Billing,2024-03-13
M-1304,DLA Piper,Partner,44.54,945.0,42086.16,0.0,42086.16,38007.02,4079.14,None,2025-08-23
M-2634,Linklaters,Associate,39.18,540.0,21156.49,3173.47,17983.01,18472.85,2683.63,Excess Research,2026-02-19
M-1132,Linklaters,Associate,47.29,540.0,25536.71,0.0,25536.71,21137.98,4398.73,None,2025-06-28
M-1405,Linklaters,Partner,42.59,1080.0,45999.63,6899.94,39099.68,38453.77,7545.86,Excess Research,2024-04-03
M-2432,DLA Piper,Associate,57.22,472.5,27034.33,5406.87,21627.46,28790.44,-1756.11,Travel Billing,2025-03-02
M-1466,DLA Piper,Partner,32.34,945.0,30556.84,6111.37,24445.47,26581.66,3975.18,Travel Billing,2024-11-28
M-2802,Allen & Overy,Associate,46.54,540.0,25132.34,0.0,25132.34,22291.5,2840.84,None,2026-01-23
M-1448,DLA Piper,Associate,37.43,472.5,17687.7,3537.54,14150.16,17942.21,-254.51,Travel Billing,2025-10-14
M-3127,Latham & Watkins,Associate,49.27,607.5,29928.68,4489.3,25439.38,28489.56,1439.13,Excess Research,2024-03-31
M-3126,Baker & McKenzie,Associate,24.73,450.0,11127.1,0.0,11127.1,10682.14,444.96,None,2025-04-18
M-2583,Allen & Overy,Associate,62.13,540.0,33547.68,6709.54,26838.14,30868.66,2679.01,Travel Billing,2025-02-20
M-1007,Allen & Overy,Partner,39.04,1080.0,42161.19,0.0,42161.19,39316.19,2845.0,None,2025-03-18
M-2416,Skadden,Associate,25.45,630.0,16031.67,0.0,16031.67,18286.57,-2254.89,None,2024-03-22
M-2455,DLA Piper,Partner,17.0,945.0,16062.89,2409.43,13653.46,12877.63,3185.26,Excess Research,2025-07-11
M-2287,DLA Piper,Associate,22.45,472.5,10606.7,1591.0,9015.69,8489.16,2117.54,Excess Research,2024-09-23
M-3296,DLA Piper,Partner,29.53,945.0,27902.27,4185.34,23716.93,32226.84,-4324.57,Excess Research,2024-11-15
M-3389,Clifford Chance,Associate,48.07,585.0,28118.75,0.0,28118.75,29484.53,-1365.77,None,2026-01-05
M-2207,Latham & Watkins,Partner,65.52,1215.0,79601.41,0.0,79601.41,89765.35,-10163.94,None,2025-04-20
M-2740,Hogan Lovells,Partner,52.19,990.0,51670.04,7750.51,43919.53,59593.98,-7923.94,Excess Research,2024-08-08
M-3803,Baker & McKenzie,Associate,25.73,450.0,11579.63,0.0,11579.63,10408.34,1171.28,None,2024-08-03
M-2977,Clifford Chance,Partner,18.55,1170.0,21698.47,3254.77,18443.7,22537.27,-838.81,Excess Research,2025-12-29
M-1299,Baker & McKenzie,Partner,46.73,900.0,42055.98,8411.2,33644.78,34366.17,7689.81,Travel Billing,2025-05-30
M-3528,Skadden,Partner,5.0,1260.0,6300.0,0.0,6300.0,6500.11,-200.11,None,2024-12-12
M-2013,Linklaters,Associate,20.36,540.0,10991.98,1648.8,9343.18,9745.2,1246.78,Excess Research,2025-03-09
M-2290,Linklaters,Partner,48.69,1080.0,52581.03,0.0,52581.03,54194.33,-1613.3,None,2025-12-08
M-1358,Latham & Watkins,Partner,26.21,1215.0,31840.28,4776.04,27064.23,30049.33,1790.95,Excess Research,2025-08-17
M-1520,Freshfields,Associate,39.49,562.5,22211.42,3331.71,18879.71,18400.42,3811.01,Excess Research,2024-11-11
M-3421,Latham & Watkins,Partner,64.17,1215.0,77968.54,11695.28,66273.26,91547.07,-13578.53,Excess Research,2025-05-09
M-2617,Clifford Chance,Partner,23.97,1170.0,28039.65,4205.95,23833.7,25923.5,2116.15,Excess Research,2024-12-20
M-3425,DLA Piper,Associate,82.24,472.5,38860.66,7772.13,31088.53,46629.26,-7768.6,Travel Billing,2025-05-13
M-1660,Hogan Lovells,Associate,20.59,495.0,10191.09,2038.22,8152.88,8537.42,1653.68,Travel Billing,2024-04-12
M-2037,White & Case,Partner,37.71,1035.0,39027.16,7805.43,31221.73,43736.64,-4709.48,Travel Billing,2024-07-25
M-3786,Hogan Lovells,Partner,31.35,990.0,31037.67,0.0,31037.67,34929.18,-3891.51,None,2025-02-19
M-2959,Hogan Lovells,Partner,25.99,990.0,25732.47,5146.49,20585.98,30117.56,-4385.09,Travel Billing,2025-01-05
M-1992,Allen & Overy,Associate,45.5,540.0,24570.14,3685.52,20884.62,23161.78,1408.37,Excess Research,2024-08-19
M-2712,Clifford Chance,Associate,38.48,585.0,22509.06,0.0,22509.06,19979.95,2529.11,None,2026-01-30
M-2846,Linklaters,Associate,41.02,540.0,22149.24,4429.85,17719.39,19506.5,2642.74,Travel Billing,2025-04-23
M-1570,Latham & Watkins,Associate,22.3,607.5,13546.9,2032.04,11514.87,14772.49,-1225.59,Excess Research,2025-09-29
M-2834,Linklaters,Associate,25.99,540.0,14035.43,0.0,14035.43,15723.5,-1688.07,None,2026-02-17
M-3781,DLA Piper,Partner,31.19,945.0,29479.1,5895.82,23583.28,30930.69,-1451.59,Travel Billing,2024-07-26
M-1171,Allen & Overy,Associate,40.94,540.0,22109.87,3316.48,18793.39,22063.01,46.87,Excess Research,2025-02-26
M-1382,Allen & Overy,Associate,26.12,540.0,14106.63,2821.33,11285.31,16646.13,-2539.5,Travel Billing,2024-04-09
M-1681,Hogan Lovells,Partner,32.55,990.0,32227.62,6445.52,25782.1,33830.92,-1603.3,Travel Billing,2025-11-24
M-1491,Clifford Chance,Partner,34.86,1170.0,40782.56,6117.38,34665.17,46655.76,-5873.2,Excess Research,2025-10-30
M-2840,Clifford Chance,Associate,40.52,585.0,23707.12,0.0,23707.12,21212.81,2494.31,None,2025-05-14
M-1091,Latham & Watkins,Partner,33.93,1215.0,41230.73,0.0,41230.73,46653.84,-5423.1,None,2024-09-30
M-2335,Skadden,Associate,47.2,630.0,29734.8,4460.22,25274.58,25731.36,4003.44,Excess Research,2024-03-23
M-3826,White & Case,Associate,48.45,517.5,25070.56,5014.11,20056.45,22231.96,2838.6,Travel Billing,2025-03-28
M-3610,Hogan Lovells,Associate,36.17,495.0,17902.22,2685.33,15216.89,19235.88,-1333.67,Excess Research,2025-10-03
M-3278,Allen & Overy,Associate,43.11,540.0,23280.77,3492.12,19788.66,19612.01,3668.76,Excess Research,2024-05-19
M-3123,White & Case,Associate,40.25,517.5,20827.59,0.0,20827.59,20024.12,803.48,None,2025-12-16
M-2254,White & Case,Associate,20.23,517.5,10469.63,2093.93,8375.7,11632.03,-1162.4,Travel Billing,2025-10-30
M-3101,Freshfields,Associate,67.7,562.5,38080.76,0.0,38080.76,33123.01,4957.75,None,2025-09-30
M-2522,Baker & McKenzie,Partner,21.59,900.0,19431.16,0.0,19431.16,17108.63,2322.53,None,2025-03-02
M-2254,Baker & McKenzie,Associate,18.53,450.0,8336.68,1250.5,7086.18,7619.35,717.33,Excess Research,2025-03-09
M-3340,Clifford Chance,Associate,68.02,585.0,39792.71,0.0,39792.71,44937.28,-5144.56,None,2025-01-10
M-1371,White & Case,Associate,55.62,517.5,28783.89,0.0,28783.89,30953.29,-2169.41,None,2024-04-17
M-3999,Hogan Lovells,Partner,42.94,990.0,42514.46,6377.17,36137.29,46639.66,-4125.19,Excess Research,2025-10-08
M-1691,Skadden,Partner,50.35,1260.0,63439.97,12687.99,50751.98,66130.19,-2690.22,Travel Billing,2025-07-11
M-1529,Baker & McKenzie,Associate,44.17,450.0,19876.33,0.0,19876.33,20830.06,-953.73,None,2024-06-15
M-2961,Linklaters,Associate,25.84,540.0,13954.9,2093.23,11861.66,13048.86,906.04,Excess Research,2024-05-31
M-2275,Clifford Chance,Associate,53.57,585.0,31337.15,0.0,31337.15,27017.49,4319.66,None,2025-06-11
M-3414,Freshfields,Associate,41.5,562.5,23345.52,0.0,23345.52,20111.41,3234.12,None,2024-11-23
M-1951,White & Case,Associate,61.91,517.5,32037.54,0.0,32037.54,35769.57,-3732.03,None,2025-05-11
M-2762,Clifford Chance,Partner,45.06,1170.0,52724.4,10544.88,42179.52,44863.95,7860.45,Travel Billing,2026-03-02
M-3762,Skadden,Associate,21.39,630.0,13478.75,2021.81,11456.93,12280.97,1197.78,Excess Research,2024-11-12
M-2482,Hogan Lovells,Associate,29.14,495.0,14426.57,0.0,14426.57,12371.36,2055.21,None,2024-12-11
M-2492,Freshfields,Associate,49.59,562.5,27892.36,4183.85,23708.51,22794.65,5097.72,Excess Research,2026-01-02
M-1062,Hogan Lovells,Partner,54.31,990.0,53769.59,8065.44,45704.15,63220.23,-9450.64,Excess Research,2025-10-08
M-3537,Latham & Watkins,Associate,46.99,607.5,28549.29,4282.39,24266.89,23716.74,4832.54,Excess Research,2024-08-16
M-2342,White & Case,Partner,30.39,1035.0,31453.59,0.0,31453.59,36636.4,-5182.81,None,2024-08-27
M-2388,Baker & McKenzie,Associate,50.19,450.0,22586.96,4517.39,18069.57,20530.69,2056.27,Travel Billing,2025-06-19
M-3189,Hogan Lovells,Associate,41.36,495.0,20472.69,4094.54,16378.15,24201.61,-3728.92,Travel Billing,2024-12-16
M-3567,DLA Piper,Partner,31.4,945.0,29670.68,0.0,29670.68,32414.17,-2743.49,None,2026-02-20
M-1741,Linklaters,Associate,53.16,540.0,28707.99,0.0,28707.99,28520.02,187.98,None,2025-01-24
M-1502,DLA Piper,Partner,45.3,945.0,42806.73,8561.35,34245.38,39908.54,2898.19,Travel Billing,2024-12-05
M-3211,Linklaters,Partner,61.75,1080.0,66688.97,10003.35,56685.63,64855.27,1833.71,Excess Research,2025-05-17
M-2046,Skadden,Associate,36.33,630.0,22889.21,4577.84,18311.37,19517.05,3372.15,Travel Billing,2025-11-03
M-3345,Baker & McKenzie,Associate,46.49,450.0,20920.15,3138.02,17782.12,23422.66,-2502.51,Excess Research,2024-11-17
M-1496,White & Case,Associate,39.81,517.5,20601.18,4120.24,16480.94,22854.98,-2253.81,Travel Billing,2025-12-02
M-1014,Clifford Chance,Associate,30.47,585.0,17823.52,2673.53,15149.99,19997.04,-2173.52,Excess Research,2024-12-06
M-3020,Hogan Lovells,Associate,33.42,495.0,16545.12,0.0,16545.12,18175.96,-1630.84,None,2025-05-20
M-1481,Skadden,Associate,43.23,630.0,27231.96,0.0,27231.96,32638.26,-5406.3,None,2024-05-17
M-2989,White & Case,Partner,40.87,1035.0,42296.53,8459.31,33837.23,48764.24,-6467.71,Travel Billing,2024-08-01
M-2138,Latham & Watkins,Associate,20.97,607.5,12740.67,1911.1,10829.57,10426.72,2313.95,Excess Research,2025-12-20
M-3341,Freshfields,Partner,39.44,1125.0,44373.66,0.0,44373.66,44172.29,201.36,None,2025-04-26
M-1086,Latham & Watkins,Partner,43.26,1215.0,52559.81,0.0,52559.81,57030.04,-4470.24,None,2025-05-24
M-3524,Hogan Lovells,Associate,36.96,495.0,18295.83,0.0,18295.83,21713.14,-3417.31,None,2025-11-09
M-2613,Skadden,Partner,32.07,1260.0,40413.87,8082.77,32331.09,46334.41,-5920.54,Travel Billing,2024-08-19
M-2798,Clifford Chance,Associate,30.18,585.0,17654.92,2648.24,15006.68,20528.98,-2874.05,Excess Research,2024-09-20
M-3620,Latham & Watkins,Partner,42.75,1215.0,51940.4,0.0,51940.4,59764.49,-7824.09,None,2025-03-29
M-1950,Freshfields,Associate,70.86,562.5,39857.91,0.0,39857.91,32032.97,7824.94,None,2025-05-26
M-2822,White & Case,Associate,37.25,517.5,19274.33,0.0,19274.33,21995.08,-2720.75,None,2025-02-03
M-1248,DLA Piper,Partner,44.32,945.0,41879.14,6281.87,35597.27,34230.03,7649.11,Excess Research,2026-02-22
M-1039,Hogan Lovells,Partner,31.2,990.0,30888.56,4633.28,26255.27,32434.36,-1545.81,Excess Research,2026-01-02
M-3242,Allen & Overy,Associate,36.82,540.0,19884.39,0.0,19884.39,18239.4,1644.98,None,2024-06-18
M-3440,Freshfields,Associate,43.08,562.5,24233.39,4846.68,19386.71,24673.02,-439.63,Travel Billing,2024-07-28
M-2020,Linklaters,Partner,34.86,1080.0,37649.11,7529.82,30119.28,30403.21,7245.9,Travel Billing,2025-01-01
M-1487,Clifford Chance,Partner,70.03,1170.0,81931.2,16386.24,65544.96,84629.17,-2697.97,Travel Billing,2026-01-09
M-3713,Hogan Lovells,Partner,16.29,990.0,16129.83,2419.47,13710.36,14779.43,1350.4,Excess Research,2025-04-19
M-1344,White & Case,Associate,26.72,517.5,13829.03,2074.35,11754.67,15546.53,-1717.51,Excess Research,2025-07-01
M-2917,DLA Piper,Partner,59.44,945.0,56169.72,11233.94,44935.78,49364.64,6805.08,Travel Billing,2025-06-14
M-3439,DLA Piper,Associate,35.85,472.5,16939.45,2540.92,14398.53,16673.0,266.44,Excess Research,2025-03-18
M-3517,Clifford Chance,Associate,42.24,585.0,24711.16,4942.23,19768.93,26632.47,-1921.32,Travel Billing,2025-02-23
M-2976,Hogan Lovells,Associate,36.78,495.0,18207.86,0.0,18207.86,17270.54,937.31,None,2026-01-29
M-2417,Skadden,Associate,56.77,630.0,35762.5,5364.37,30398.12,35108.7,653.8,Excess Research,2024-04-29
M-3288,DLA Piper,Associate,38.4,472.5,18145.63,0.0,18145.63,19776.38,-1630.75,None,2025-03-19
M-1259,Freshfields,Partner,31.27,1125.0,35173.74,0.0,35173.74,35346.59,-172.85,None,2025-08-24
M-2233,Hogan Lovells,Associate,31.42,495.0,15552.65,0.0,15552.65,12723.52,2829.14,None,2025-01-18
M-1384,White & Case,Associate,29.9,517.5,15471.41,2320.71,13150.7,13242.35,2229.06,Excess Research,2024-03-11
M-3645,Latham & Watkins,Partner,34.0,1215.0,41308.13,6196.22,35111.91,42092.0,-783.86,Excess Research,2025-12-18
M-2108,Linklaters,Partner,61.97,1080.0,66931.32,13386.26,53545.05,63577.24,3354.08,Travel Billing,2024-11-04
M-1551,White & Case,Partner,33.0,1035.0,34158.44,0.0,34158.44,34292.31,-133.87,None,2024-05-22
M-3380,DLA Piper,Associate,50.9,472.5,24051.24,0.0,24051.24,25911.2,-1859.96,None,2025-02-12
M-3750,Hogan Lovells,Partner,20.25,990.0,20044.72,4008.94,16035.77,18589.12,1455.59,Travel Billing,2024-06-29
M-2246,Skadden,Associate,45.76,630.0,28830.1,0.0,28830.1,27257.84,1572.26,None,2025-03-07
M-2535,Linklaters,Associate,25.22,540.0,13618.99,0.0,13618.99,12025.21,1593.78,None,2024-07-21
M-1660,DLA Piper,Partner,14.0,945.0,13227.58,2645.52,10582.06,10912.33,2315.25,Travel Billing,2024-09-17
M-3655,Allen & Overy,Associate,55.92,540.0,30199.06,4529.86,25669.2,33704.65,-3505.58,Excess Research,2025-06-25
M-1095,Allen & Overy,Associate,31.41,540.0,16960.85,2544.13,14416.73,17185.55,-224.7,Excess Research,2025-04-29
M-2631,Latham & Watkins,Associate,47.46,607.5,28833.51,4325.03,24508.48,26099.89,2733.62,Excess Research,2024-09-12
M-2416,DLA Piper,Associate,37.53,472.5,17734.72,3546.94,14187.77,14404.84,3329.88,Travel Billing,2024-03-15
M-2829,Skadden,Partner,32.46,1260.0,40894.16,8178.83,32715.33,33315.73,7578.43,Travel Billing,2025-02-16
M-2445,White & Case,Partner,52.17,1035.0,53992.24,10798.45,43193.79,63715.66,-9723.43,Travel Billing,2024-09-29
M-3756,Clifford Chance,Associate,39.9,585.0,23344.33,3501.65,19842.68,23502.21,-157.88,Excess Research,2024-04-01
M-1764,DLA Piper,Associate,29.33,472.5,13857.8,2771.56,11086.24,13620.15,237.66,Travel Billing,2024-06-22
M-1680,White & Case,Partner,39.41,1035.0,40784.31,6117.65,34666.67,40803.25,-18.94,Excess Research,2025-12-08
M-3749,Allen & Overy,Associate,33.28,540.0,17972.56,0.0,17972.56,16089.17,1883.4,None,2025-10-17
M-3390,Linklaters,Associate,24.26,540.0,13101.38,1965.21,11136.18,10988.09,2113.3,Excess Research,2024-04-03
M-3489,White & Case,Partner,27.98,1035.0,28959.11,0.0,28959.11,30842.83,-1883.72,None,2025-08-31
M-3626,Clifford Chance,Partner,46.71,1170.0,54653.37,8198.01,46455.37,60443.69,-5790.32,Excess Research,2024-11-13
M-1021,Baker & McKenzie,Partner,5.0,900.0,4500.0,900.0,3600.0,4014.38,485.62,Travel Billing,2025-05-05
M-1441,Skadden,Associate,31.07,630.0,19571.44,2935.72,16635.72,19161.73,409.71,Excess Research,2024-03-22
M-1891,Clifford Chance,Associate,46.91,585.0,27442.16,0.0,27442.16,25954.38,1487.78,None,2024-09-28
M-1821,Freshfields,Associate,56.02,562.5,31509.21,4726.38,26782.83,25573.01,5936.19,Excess Research,2024-11-13
M-3280,Hogan Lovells,Partner,70.35,990.0,69645.36,13929.07,55716.29,69134.14,511.22,Travel Billing,2025-09-23
M-1420,Latham & Watkins,Associate,67.36,607.5,40922.85,6138.43,34784.42,45570.68,-4647.84,Excess Research,2026-02-21
M-1002,Freshfields,Associate,46.61,562.5,26217.42,3932.61,22284.8,22594.95,3622.46,Excess Research,2025-06-12
M-1102,Clifford Chance,Associate,34.05,585.0,19917.49,0.0,19917.49,16988.83,2928.66,None,2024-03-30
M-3045,Linklaters,Partner,44.0,1080.0,47521.96,7128.29,40393.66,42661.67,4860.29,Excess Research,2024-07-17
M-3647,Clifford Chance,Partner,22.89,1170.0,26778.06,4016.71,22761.35,28255.2,-1477.14,Excess Research,2026-01-08
M-2159,DLA Piper,Partner,38.03,945.0,35940.78,7188.16,28752.63,42524.43,-6583.65,Travel Billing,2026-01-03
M-2861,Latham & Watkins,Partner,27.18,1215.0,33020.81,0.0,33020.81,39106.69,-6085.88,None,2025-12-27
M-2423,White & Case,Partner,22.24,1035.0,23021.62,3453.24,19568.37,21607.62,1414.0,Excess Research,2024-11-17
M-2054,Skadden,Associate,28.87,630.0,18190.96,3638.19,14552.77,19475.94,-1284.97,Travel Billing,2024-05-31
M-3969,White & Case,Associate,22.49,517.5,11639.01,0.0,11639.01,11190.16,448.84,None,2025-12-18
M-3293,Skadden,Associate,45.09,630.0,28409.5,5681.9,22727.6,31066.93,-2657.43,Travel Billing,2025-07-14
M-1132,Hogan Lovells,Partner,33.78,990.0,33443.4,5016.51,28426.89,27741.95,5701.45,Excess Research,2025-06-05
M-2508,Freshfields,Partner,51.85,1125.0,58329.75,0.0,58329.75,65832.67,-7502.93,None,2024-11-08
M-1905,Hogan Lovells,Partner,48.88,990.0,48392.63,7258.89,41133.73,40314.81,8077.81,Excess Research,2024-06-30
M-2959,Skadden,Partner,67.21,1260.0,84679.54,16935.91,67743.64,94551.8,-9872.26,Travel Billing,2024-04-13
M-2242,White & Case,Associate,53.54,517.5,27708.14,4156.22,23551.92,23626.59,4081.55,Excess Research,2024-07-30
M-3681,Freshfields,Partner,32.8,1125.0,36896.1,5534.41,31361.68,36071.47,824.62,Excess Research,2025-09-23
M-3298,Allen & Overy,Partner,26.12,1080.0,28210.45,0.0,28210.45,33613.11,-5402.65,None,2025-12-17
M-3861,Skadden,Partner,39.97,1260.0,50366.78,7555.02,42811.76,60043.02,-9676.24,Excess Research,2025-07-10
M-3517,White & Case,Partner,11.12,1035.0,11513.05,0.0,11513.05,13365.68,-1852.62,None,2024-06-18
M-1367,Linklaters,Partner,31.64,1080.0,34173.37,6834.67,27338.69,31337.49,2835.87,Travel Billing,2025-06-04
M-2485,Hogan Lovells,Partner,52.32,990.0,51797.23,7769.59,44027.65,49779.85,2017.38,Excess Research,2025-05-14
M-1691,Hogan Lovells,Associate,10.28,495.0,5086.88,0.0,5086.88,5884.99,-798.11,None,2024-11-19
M-2522,DLA Piper,Associate,55.37,472.5,26162.6,0.0,26162.6,30380.42,-4217.82,None,2024-05-02
M-1275,Freshfields,Partner,30.36,1125.0,34156.38,0.0,34156.38,34319.52,-163.13,None,2024-11-03
M-3910,Latham & Watkins,Partner,47.7,1215.0,57953.97,0.0,57953.97,61975.25,-4021.28,None,2026-02-06
M-2692,Freshfields,Partner,20.98,1125.0,23602.11,3540.32,20061.79,27716.76,-4114.65,Excess Research,2024-07-27
M-1176,Freshfields,Partner,17.22,1125.0,19371.53,3874.31,15497.22,20298.91,-927.38,Travel Billing,2024-03-23
M-3953,Allen & Overy,Partner,5.0,1080.0,5400.0,0.0,5400.0,5714.03,-314.03,None,2025-11-27
M-3550,White & Case,Partner,51.13,1035.0,52922.94,0.0,52922.94,55505.62,-2582.68,None,2025-02-22
M-2974,Skadden,Associate,38.33,630.0,24147.07,3622.06,20525.01,21075.2,3071.86,Excess Research,2024-07-29
M-1120,Baker & McKenzie,Associate,33.15,450.0,14917.36,2237.6,12679.76,12392.52,2524.84,Excess Research,2024-10-15
M-1751,Latham & Watkins,Associate,56.1,607.5,34079.81,5111.97,28967.84,40847.57,-6767.76,Excess Research,2025-10-08
M-1818,Clifford Chance,Associate,37.66,585.0,22028.24,3304.24,18724.0,23354.54,-1326.3,Excess Research,2026-02-24
M-3740,Clifford Chance,Associate,48.59,585.0,28427.73,0.0,28427.73,30269.19,-1841.46,None,2025-01-27
M-2520,DLA Piper,Associate,21.45,472.5,10135.39,2027.08,8108.31,10200.78,-65.38,Travel Billing,2025-10-29
M-3678,Latham & Watkins,Associate,58.97,607.5,35822.41,5373.36,30449.05,39586.82,-3764.41,Excess Research,2024-04-03
M-2105,Latham & Watkins,Partner,30.76,1215.0,37373.61,0.0,37373.61,33778.07,3595.54,None,2024-10-07
M-1849,Clifford Chance,Associate,46.83,585.0,27393.37,5478.67,21914.7,27747.59,-354.22,Travel Billing,2025-10-24
M-2824,Freshfields,Partner,54.74,1125.0,61587.24,0.0,61587.24,60563.53,1023.71,None,2024-06-16
M-1392,Latham & Watkins,Associate,51.76,607.5,31443.51,0.0,31443.51,33718.1,-2274.59,None,2026-01-15
M-2342,Allen & Overy,Associate,52.64,540.0,28426.46,0.0,28426.46,29375.97,-949.51,None,2025-09-30
M-3923,White & Case,Associate,14.1,517.5,7294.8,0.0,7294.8,7399.76,-104.96,None,2025-06-02
M-3458,Baker & McKenzie,Partner,59.91,900.0,53916.42,0.0,53916.42,52129.51,1786.91,None,2024-04-08
M-3244,White & Case,Partner,51.88,1035.0,53694.18,0.0,53694.18,51004.77,2689.41,None,2025-09-27
M-2441,DLA Piper,Associate,48.11,472.5,22733.15,4546.63,18186.52,26986.85,-4253.7,Travel Billing,2025-07-06
M-1517,Allen & Overy,Associate,34.24,540.0,18492.21,0.0,18492.21,18756.19,-263.98,None,2024-08-26
M-1630,Freshfields,Partner,56.74,1125.0,63834.65,9575.2,54259.45,73228.53,-9393.89,Excess Research,2025-01-03
M-3113,Hogan Lovells,Associate,52.17,495.0,25822.8,0.0,25822.8,22581.45,3241.35,None,2024-06-02
M-3740,Baker & McKenzie,Associate,28.35,450.0,12756.52,1913.48,10843.04,10895.17,1861.35,Excess Research,2025-02-06
M-2133,White & Case,Partner,53.78,1035.0,55661.79,0.0,55661.79,60392.1,-4730.31,None,2025-05-17
M-3812,Freshfields,Associate,30.34,562.5,17065.19,3413.04,13652.15,19283.51,-2218.32,Travel Billing,2026-02-11
M-1414,Linklaters,Partner,45.26,1080.0,48876.2,0.0,48876.2,56879.74,-8003.54,None,2025-11-20
M-1047,Freshfields,Partner,38.54,1125.0,43361.41,8672.28,34689.13,46040.63,-2679.22,Travel Billing,2025-01-23
M-1711,Clifford Chance,Partner,45.68,1170.0,53443.97,10688.79,42755.18,52577.65,866.32,Travel Billing,2025-07-20
M-1835,Latham & Watkins,Partner,27.22,1215.0,33076.58,6615.32,26461.26,29003.05,4073.52,Travel Billing,2024-11-07
M-2069,Allen & Overy,Partner,35.87,1080.0,38740.72,7748.14,30992.58,44059.99,-5319.27,Travel Billing,2025-11-22
M-2393,Hogan Lovells,Associate,47.68,495.0,23600.63,3540.09,20060.53,22910.42,690.21,Excess Research,2025-08-21
M-1357,White & Case,Associate,47.18,517.5,24416.83,4883.37,19533.46,23977.77,439.06,Travel Billing,2025-12-19
M-1038,DLA Piper,Partner,30.06,945.0,28409.83,4261.47,24148.36,30238.46,-1828.63,Excess Research,2024-05-14
M-3149,Allen & Overy,Associate,41.98,540.0,22669.2,4533.84,18135.36,26143.39,-3474.19,Travel Billing,2024-08-29
M-3785,Linklaters,Partner,44.43,1080.0,47989.5,9597.9,38391.6,55020.71,-7031.2,Travel Billing,2024-03-19
M-3564,White & Case,Associate,29.47,517.5,15248.71,2287.31,12961.4,14716.25,532.46,Excess Research,2025-08-13
