request_id,matter_id,request_type,priority,automation_used,review_time_days,sla_target_days,sla_met
R-3457,M-1340,Vendor Contract,High,No,10,3,False
R-3458,M-2669,NDA,High,Yes,3,7,True
R-3459,M-2047,NDA,Medium,No,10,7,False
R-3460,M-2985,Regulatory Review,High,Yes,3,7,True
R-3461,M-1449,NDA,Medium,Yes,2,3,True
R-3462,M-1672,Vendor Contract,Low,Yes,7,3,False
R-3463,M-2416,Regulatory Review,Medium,Yes,1,7,True
R-3464,M-1917,Vendor Contract,Medium,No,2,3,True
R-3465,M-3536,Employment Issue,High,No,2,5,True
R-3466,M-3442,NDA,Low,No,10,5,False
R-3467,M-2435,NDA,Low,Yes,1,5,True
R-3468,M-1781,Regulatory Review,Low,No,2,5,True
R-3469,M-1094,NDA,High,Yes,1,7,True
R-3470,M-3829,NDA,Low,No,10,7,False
R-3471,M-1009,Vendor Contract,High,No,5,5,True
R-3472,M-3451,NDA,Low,No,2,3,True
R-3473,M-2414,Regulatory Review,High,No,10,3,False
R-3474,M-1043,Employment Issue,High,No,2,7,True
R-3475,M-3272,NDA,Medium,Yes,5,7,True
R-3476,M-2138,Vendor Contract,Low,Yes,5,3,False
R-3477,M-1919,NDA,Low,Yes,1,3,True
R-3478,M-3656,Employment Issue,Low,No,5,5,True
R-3479,M-2233,Regulatory Review,High,No,5,5,True
R-3480,M-1057,Regulatory Review,High,Yes,6,7,True
R-3481,M-2800,Vendor Contract,High,No,10,3,False
R-3482,M-3404,Vendor Contract,High,Yes,1,7,True
R-3483,M-3742,Employment Issue,High,No,2,5,True
R-3484,M-3340,NDA,Medium,No,5,3,False
R-3485,M-2638,Employment Issue,High,No,2,3,True
R-3486,M-1293,Employment Issue,Medium,No,2,3,True
R-3487,M-3365,Employment Issue,Low,No,5,3,False
R-3488,M-1151,Regulatory Review,Low,Yes,1,7,True
R-3489,M-3077,Regulatory Review,Low,No,5,7,True
R-3490,M-2892,Employment Issue,High,Yes,1,3,True
R-3491,M-2792,Vendor Contract,Low,No,10,3,False
R-3492,M-2216,Regulatory Review,High,No,5,7,True
R-3493,M-3499,Employment Issue,Low,No,2,7,True
R-3494,M-1033,Employment Issue,Medium,Yes,1,5,True
R-3495,M-2409,NDA,Medium,No,5,7,True
R-3496,M-1808,NDA,High,No,5,3,False
R-3497,M-2151,NDA,Low,Yes,5,5,True
R-3498,M-1172,NDA,High,No,5,7,True
R-3499,M-1198,NDA,High,No,5,5,True
R-3500,M-3501,Employment Issue,High,No,10,3,False
R-3501,M-1475,Regulatory Review,Medium,Yes,1,3,True
R-3502,M-3077,Vendor Contract,High,No,2,5,True
R-3503,M-2717,Employment Issue,Medium,No,2,5,True
R-3504,M-1521,Employment Issue,Low,No,10,7,False
R-3505,M-3902,NDA,Medium,Yes,3,7,True
R-3506,M-3926,NDA,High,No,5,3,False
R-3507,M-3575,NDA,Medium,No,2,7,True
R-3508,M-1603,Regulatory Review,Low,No,2,3,True
R-3509,M-2225,NDA,Low,Yes,6,7,True
R-3510,M-1295,NDA,Medium,Yes,5,5,True
R-3511,M-1814,Regulatory Review,Medium,Yes,7,7,True
R-3512,M-2102,Vendor Contract,Low,Yes,1,5,True
R-3513,M-3216,Employment Issue,Low,No,5,7,True
R-3514,M-3435,Vendor Contract,Low,Yes,1,7,True
R-3515,M-2315,NDA,Medium,No,5,3,False
R-3516,M-2580,NDA,Medium,No,2,3,True
R-3517,M-3865,Regulatory Review,Low,Yes,7,7,True
R-3518,M-3194,Employment Issue,Low,Yes,2,7,True
R-3519,M-3650,NDA,High,No,10,5,False
R-3520,M-2866,Employment Issue,Medium,Yes,7,5,False
R-3521,M-2240,NDA,Low,No,10,3,False
R-3522,M-1061,Regulatory Review,Medium,Yes,1,3,True
R-3523,M-3624,NDA,High,Yes,7,3,False
R-3524,M-1363,Regulatory Review,Medium,No,5,3,False
R-3525,M-1560,NDA,High,No,5,7,True
R-3526,M-3809,NDA,Medium,Yes,3,7,True
R-3527,M-2047,Employment Issue,Low,No,10,7,False
R-3528,M-2360,Regulatory Review,Low,Yes,1,3,True
R-3529,M-1756,Employment Issue,Medium,Yes,7,5,False
R-3530,M-2310,Employment Issue,Medium,No,2,3,True
R-3531,M-1399,NDA,Medium,Yes,2,5,True
R-3532,M-3346,Regulatory Review,Low,Yes,7,7,True
R-3533,M-1163,Employment Issue,Medium,Yes,7,5,False
R-3534,M-2013,NDA,High,No,10,7,False
R-3535,M-3051,Vendor Contract,High,Yes,7,5,False
R-3536,M-3947,NDA,Low,No,2,7,True
R-3537,M-1461,NDA,Low,Yes,5,3,False
R-3538,M-2461,Employment Issue,Low,Yes,1,7,True
R-3539,M-1356,Employment Issue,Medium,Yes,5,3,False
R-3540,M-3164,Regulatory Review,Medium,No,10,3,False
R-3541,M-1661,Regulatory Review,High,Yes,3,3,True
R-3542,M-2679,Vendor Contract,High,No,10,5,False
R-3543,M-2778,Regulatory Review,High,Yes,3,7,True
R-3544,M-1030,Employment Issue,Low,Yes,7,7,True
R-3545,M-1910,Regulatory Review,Medium,No,10,3,False
R-3546,M-3930,Vendor Contract,High,Yes,6,3,False
R-3547,M-1695,NDA,Medium,Yes,3,5,True
R-3548,M-2123,Employment Issue,Medium,Yes,1,5,True
R-3549,M-2426,Employment Issue,Medium,Yes,6,7,True
R-3550,M-1074,Regulatory Review,High,No,5,7,True
R-3551,M-3922,NDA,Low,Yes,1,5,True
R-3552,M-2906,NDA,High,Yes,1,5,True
R-3553,M-1714,Regulatory Review,High,Yes,2,3,True
R-3554,M-3820,Employment Issue,Low,No,2,5,True
R-3555,M-3634,Regulatory Review,High,No,10,3,False
R-3556,M-3244,NDA,Low,No,10,7,False
R-3557,M-2028,Vendor Contract,Medium,No,5,3,False
R-3558,M-1730,NDA,Low,Yes,2,7,True
R-3559,M-1784,Employment Issue,Medium,No,2,3,True
R-3560,M-1977,NDA,High,No,10,3,False
R-3561,M-3880,Regulatory Review,Medium,No,10,3,False
R-3562,M-3934,NDA,Low,Yes,6,3,False
R-3563,M-1560,Regulatory Review,Low,Yes,7,3,False
R-3564,M-1198,Employment Issue,Medium,No,10,7,False
R-3565,M-3442,NDA,Medium,No,10,5,False
R-3566,M-3936,NDA,High,No,10,3,False
R-3567,M-1503,Regulatory Review,Low,No,2,5,True
R-3568,M-3488,Employment Issue,Low,Yes,1,3,True
R-3569,M-3013,NDA,Medium,No,10,3,False
R-3570,M-2546,Vendor Contract,Low,No,10,3,False
R-3571,M-2563,NDA,Low,No,2,3,True
R-3572,M-1339,Vendor Contract,Low,No,5,3,False
R-3573,M-2108,Employment Issue,Medium,No,2,5,True
R-3574,M-2201,Employment Issue,Low,No,2,3,True
R-3575,M-2573,NDA,Medium,Yes,1,3,True
R-3576,M-1799,Regulatory Review,High,No,2,5,True
R-3577,M-3089,Regulatory Review,High,No,2,5,True
R-3578,M-1614,Regulatory Review,Low,No,5,3,False
R-3579,M-3545,NDA,Low,No,10,5,False
R-3580,M-2883,Vendor Contract,Medium,Yes,2,3,True
R-3581,M-1718,Employment Issue,Low,No,2,5,True
R-3582,M-3937,Vendor Contract,Medium,No,5,5,True
R-3583,M-3107,Vendor Contract,Medium,No,10,5,False
R-3584,M-3254,Regulatory Review,Medium,Yes,1,3,True
R-3585,M-1685,NDA,Low,Yes,3,7,True
R-3586,M-1314,NDA,High,Yes,1,5,True
R-3587,M-1662,Vendor Contract,Low,Yes,1,7,True
R-3588,M-2960,NDA,Medium,Yes,1,5,True
R-3589,M-1599,Vendor Contract,Medium,No,5,3,False
R-3590,M-3943,Employment Issue,Low,Yes,1,5,True
R-3591,M-1106,Vendor Contract,Medium,Yes,2,3,True
R-3592,M-3278,NDA,Low,Yes,3,3,True
R-3593,M-3646,NDA,Medium,No,10,7,False
R-3594,M-3083,Regulatory Review,Low,Yes,6,7,True
R-3595,M-1526,Regulatory Review,Low,No,5,3,False
R-3596,M-1691,Vendor Contract,High,Yes,7,7,True
R-3597,M-1818,Employment Issue,Medium,No,5,7,True
R-3598,M-2907,Regulatory Review,Low,Yes,1,3,True
R-3599,M-1490,Vendor Contract,Low,No,2,7,True
R-3600,M-3374,Employment Issue,Medium,Yes,6,7,True
R-3601,M-3819,NDA,High,Yes,5,3,False
R-3602,M-2647,Regulatory Review,High,No,10,3,False
R-3603,M-3055,Regulatory Review,Medium,No,2,7,True
R-3604,M-3972,Vendor Contract,High,No,2,3,True
R-3605,M-2168,Regulatory Review,Medium,No,5,7,True
R-3606,M-2614,Regulatory Review,Low,No,10,5,False
R-3607,M-3338,Vendor Contract,Low,No,10,5,False
R-3608,M-3508,Regulatory Review,High,No,10,7,False
R-3609,M-3086,Vendor Contract,Medium,No,10,3,False
R-3610,M-1275,NDA,High,Yes,7,7,True
R-3611,M-1980,Employment Issue,Medium,No,2,5,True
R-3612,M-2934,Employment Issue,Medium,No,2,7,True
R-3613,M-2035,NDA,High,No,10,7,False
R-3614,M-1934,Regulatory Review,High,No,2,5,True
R-3615,M-2471,Vendor Contract,High,Yes,1,7,True
R-3616,M-2656,Regulatory Review,Low,No,10,5,False
R-3617,M-2488,Vendor Contract,High,Yes,3,7,True
R-3618,M-1941,Vendor Contract,Medium,No,10,5,False
R-3619,M-3085,NDA,Medium,No,2,7,True
R-3620,M-1857,Employment Issue,High,Yes,3,7,True
R-3621,M-2256,NDA,Medium,No,2,3,True
R-3622,M-2344,NDA,Medium,No,10,3,False
R-3623,M-2186,Vendor Contract,Low,No,2,7,True
R-3624,M-1837,NDA,Low,Yes,3,5,True
R-3625,M-1250,NDA,Medium,No,10,3,False
R-3626,M-3871,Vendor Contract,Low,Yes,1,7,True
R-3627,M-1124,Regulatory Review,Low,No,10,5,False
R-3628,M-1703,Employment Issue,High,Yes,6,7,True
R-3629,M-3766,Vendor Contract,High,Yes,3,5,True
R-3630,M-1745,NDA,Low,No,5,5,True
R-3631,M-1948,Regulatory Review,Low,No,2,3,True
R-3632,M-2493,Vendor Contract,Medium,No,10,3,False
R-3633,M-1080,Regulatory Review,High,Yes,2,5,True
R-3634,M-3122,Regulatory Review,High,No,10,3,False
R-3635,M-1428,Employment Issue,Low,No,2,5,True
R-3636,M-2254,NDA,Medium,No,5,5,True
R-3637,M-2673,Employment Issue,High,Yes,3,3,True
R-3638,M-1926,NDA,Low,Yes,5,3,False
R-3639,M-2280,Regulatory Review,Medium,No,2,5,True
R-3640,M-1287,NDA,Low,Yes,2,5,True
R-3641,M-1519,Vendor Contract,High,No,2,5,True
R-3642,M-2241,Vendor Contract,High,No,2,7,True
R-3643,M-3510,NDA,Low,Yes,2,3,True
R-3644,M-2474,Regulatory Review,Medium,No,2,7,True
R-3645,M-3154,Employment Issue,Medium,Yes,3,3,True
R-3646,M-1289,Employment Issue,High,No,10,7,False
R-3647,M-3149,Vendor Contract,Medium,No,10,3,False
R-3648,M-1250,Regulatory Review,Low,Yes,1,3,True
R-3649,M-3960,Employment Issue,Low,Yes,1,3,True
R-3650,M-3189,NDA,High,No,2,7,True
R-3651,M-1806,Employment Issue,Low,No,2,5,True
R-3652,M-1036,Vendor Contract,High,Yes,6,7,True
R-3653,M-3476,Vendor Contract,Medium,No,10,3,False
R-3654,M-3504,Employment Issue,Low,Yes,1,3,True
R-3655,M-1185,Regulatory Review,High,Yes,2,3,True
R-3656,M-2288,Employment Issue,High,Yes,2,5,True
R-3657,M-1966,Regulatory Review,Low,Yes,3,3,True
R-3658,M-2534,Vendor Contract,Low,Yes,2,5,True
R-3659,M-3097,Regulatory Review,Medium,No,5,5,True
R-3660,M-3197,Vendor Contract,Medium,Yes,7,3,False
R-3661,M-3749,NDA,High,Yes,7,5,False
R-3662,M-1848,Employment Issue,Medium,Yes,6,5,False
R-3663,M-1588,NDA,Low,No,2,7,True
R-3664,M-3125,Regulatory Review,High,Yes,2,7,True
R-3665,M-2121,Employment Issue,Low,No,10,3,False
R-3666,M-3295,Regulatory Review,Medium,No,2,5,True
R-3667,M-3811,Vendor Contract,Medium,Yes,5,3,False
R-3668,M-2052,Vendor Contract,Medium,Yes,2,7,True
R-3669,M-1302,Regulatory Review,Low,No,10,7,False
R-3670,M-3755,NDA,Low,Yes,1,3,True
R-3671,M-1746,Vendor Contract,Low,Yes,3,5,True
R-3672,M-3612,NDA,Low,Yes,2,5,True
R-3673,M-1028,Employment Issue,Medium,Yes,1,5,True
R-3674,M-2504,Regulatory Review,Low,Yes,1,7,True
R-3675,M-2079,Regulatory Review,High,No,5,5,True
R-3676,M-1676,NDA,Medium,Yes,1,3,True
R-3677,M-3197,Vendor Contract,Medium,Yes,1,5,True
R-3678,M-2783,Employment Issue,Medium,No,5,7,True
R-3679,M-3032,Regulatory Review,High,No,5,3,False
R-3680,M-3217,Regulatory Review,High,Yes,6,3,False
R-3681,M-3389,Employment Issue,High,Yes,3,7,True
R-3682,M-1843,Vendor Contract,Low,No,10,3,False
R-3683,M-2247,Vendor Contract,Low,No,5,3,False
R-3684,M-3338,Employment Issue,Medium,No,5,5,True
R-3685,M-3914,Employment Issue,High,No,5,7,True
R-3686,M-1993,NDA,Medium,Yes,2,3,True
R-3687,M-3822,Regulatory Review,High,Yes,3,3,True
R-3688,M-1223,Regulatory Review,High,Yes,1,3,True
R-3689,M-2413,Employment Issue,High,No,10,3,False
R-3690,M-3805,Employment Issue,Medium,No,2,7,True
R-3691,M-1965,Regulatory Review,High,Yes,3,3,True
R-3692,M-1446,Vendor Contract,Low,No,2,7,True
R-3693,M-2713,NDA,Medium,No,5,7,True
R-3694,M-1710,Vendor Contract,Medium,No,10,5,False
R-3695,M-3172,Employment Issue,Medium,No,5,7,True
R-3696,M-1616,Employment Issue,Medium,No,5,5,True
R-3697,M-2798,NDA,Medium,Yes,2,5,True
R-3698,M-3782,NDA,High,Yes,2,7,True
R-3699,M-1814,Employment Issue,High,Yes,6,7,True
R-3700,M-3818,NDA,High,Yes,3,7,True
R-3701,M-1770,NDA,Low,No,2,5,True
R-3702,M-2629,Employment Issue,Low,No,5,3,False
R-3703,M-2341,NDA,Medium,No,5,3,False
R-3704,M-3490,Vendor Contract,Medium,Yes,7,7,True
R-3705,M-2466,Vendor Contract,Low,No,10,5,False
R-3706,M-1673,Regulatory Review,Low,No,10,5,False
R-3707,M-2331,Regulatory Review,Medium,No,5,3,False
R-3708,M-1484,NDA,Low,Yes,1,5,True
R-3709,M-1042,Vendor Contract,Medium,Yes,1,7,True
R-3710,M-3464,Regulatory Review,High,No,10,7,False
R-3711,M-3179,Employment Issue,Low,Yes,3,3,True
R-3712,M-1207,Regulatory Review,Low,Yes,3,5,True
R-3713,M-2841,Employment Issue,Medium,No,2,3,True
R-3714,M-1045,Employment Issue,Low,Yes,5,7,True
R-3715,M-2319,Vendor Contract,Low,No,5,7,True
R-3716,M-1967,Regulatory Review,Medium,Yes,6,7,True
R-3717,M-2394,Employment Issue,Low,No,10,5,False
R-3718,M-3972,NDA,High,No,10,5,False
R-3719,M-1133,Vendor Contract,High,No,10,3,False
R-3720,M-1390,Employment Issue,Medium,No,10,7,False
R-3721,M-1322,Regulatory Review,Medium,No,10,3,False
R-3722,M-1151,Employment Issue,Medium,No,10,5,False
R-3723,M-2093,NDA,Medium,Yes,1,7,True
R-3724,M-1998,Vendor Contract,Low,No,5,7,True
R-3725,M-3051,Vendor Contract,Low,No,5,3,False
R-3726,M-2695,Vendor Contract,Low,No,2,5,True
R-3727,M-3643,Employment Issue,High,No,5,7,True
R-3728,M-3516,Employment Issue,Medium,No,2,5,True
R-3729,M-2268,NDA,High,No,5,3,False
R-3730,M-3679,Vendor Contract,Low,No,2,7,True
R-3731,M-1693,Employment Issue,High,No,10,5,False
R-3732,M-3134,Employment Issue,Low,Yes,1,5,True
R-3733,M-2843,Vendor Contract,Low,No,2,5,True
R-3734,M-3258,Regulatory Review,High,Yes,1,7,True
R-3735,M-3307,Vendor Contract,Low,No,10,5,False
R-3736,M-2256,Employment Issue,High,No,2,7,True
R-3737,M-2448,Vendor Contract,High,No,2,3,True
R-3738,M-2424,Regulatory Review,Low,No,10,7,False
R-3739,M-1801,NDA,Low,Yes,1,7,True
R-3740,M-1195,Employment Issue,Low,No,2,7,True
R-3741,M-2378,NDA,High,No,5,7,True
R-3742,M-2298,Regulatory Review,Medium,No,10,7,False
R-3743,M-2092,NDA,Low,No,5,5,True
R-3744,M-3599,Regulatory Review,Low,No,5,7,True
R-3745,M-3676,Regulatory Review,Low,Yes,7,7,True
R-3746,M-3898,NDA,Medium,Yes,6,7,True
R-3747,M-1513,Employment Issue,Low,No,5,5,True
R-3748,M-3793,Vendor Contract,Medium,Yes,1,3,True
R-3749,M-1428,Vendor Contract,Medium,No,10,7,False
R-3750,M-3199,Regulatory Review,Low,Yes,1,5,True
R-3751,M-2900,Employment Issue,Medium,No,2,3,True
R-3752,M-3256,Vendor Contract,High,Yes,7,3,False
R-3753,M-1897,Regulatory Review,Medium,No,10,3,False
R-3754,M-1226,NDA,Medium,No,10,3,False
R-3755,M-3915,Vendor Contract,High,Yes,2,3,True
R-3756,M-2331,NDA,Medium,Yes,1,7,True
R-3757,M-3944,Vendor Contract,Low,No,10,5,False
R-3758,M-3982,Vendor Contract,High,Yes,1,3,True
R-3759,M-2012,Vendor Contract,Medium,No,5,3,False
R-3760,M-1263,Employment Issue,Low,Yes,5,3,False
R-3761,M-2111,NDA,Low,Yes,7,5,False
R-3762,M-3880,Vendor Contract,High,No,10,7,False
R-3763,M-3879,Vendor Contract,Medium,Yes,7,5,False
R-3764,M-2926,NDA,High,No,5,3,False
R-3765,M-2357,Employment Issue,Low,Yes,6,5,False
R-3766,M-1726,Vendor Contract,Medium,No,5,3,False
R-3767,M-2216,Employment Issue,Medium,Yes,6,7,True
R-3768,M-2512,Employment Issue,Low,Yes,7,5,False
R-3769,M-1414,Regulatory Review,Low,Yes,5,5,True
R-3770,M-2750,Vendor Contract,Medium,Yes,3,7,True
R-3771,M-3004,Regulatory Review,High,Yes,3,3,True
R-3772,M-2884,Vendor Contract,Medium,Yes,3,7,True
R-3773,M-2006,Employment Issue,High,Yes,1,5,True
R-3774,M-3164,Vendor Contract,Medium,Yes,2,5,True
R-3775,M-2646,Regulatory Review,High,No,5,7,True
R-3776,M-2203,Vendor Contract,High,No,5,7,True
R-3777,M-2651,Employment Issue,Low,Yes,2,5,True
R-3778,M-3542,Regulatory Review,Medium,Yes,6,5,False
R-3779,M-3368,Vendor Contract,Low,Yes,5,7,True
R-3780,M-1633,Employment Issue,Medium,No,2,7,True
R-3781,M-3348,Vendor Contract,Low,No,2,3,True
R-3782,M-2522,Vendor Contract,Low,Yes,2,5,True
R-3783,M-1365,NDA,Medium,Yes,2,3,True
R-3784,M-2655,Vendor Contract,Medium,Yes,1,5,True
R-3785,M-3580,Vendor Contract,Low,No,2,5,True
R-3786,M-1693,Employment Issue,Medium,No,2,7,True
R-3787,M-1172,Vendor Contract,High,Yes,7,7,True
R-3788,M-3098,Vendor Contract,Low,Yes,1,7,True
R-3789,M-2971,Vendor Contract,Medium,Yes,5,3,False
R-3790,M-1758,Vendor Contract,Low,No,10,5,False
R-3791,M-2888,Employment Issue,Medium,No,5,7,True
R-3792,M-3109,NDA,Medium,No,10,7,False
R-3793,M-2951,Vendor Contract,Low,No,2,3,True
R-3794,M-3360,Employment Issue,Low,Yes,3,3,True
R-3795,M-2114,NDA,Medium,No,10,3,False
R-3796,M-2942,NDA,Low,Yes,3,5,True
R-3797,M-2704,Regulatory Review,Low,Yes,2,3,True
R-3798,M-3787,Employment Issue,High,Yes,1,5,True
R-3799,M-3428,Regulatory Review,High,No,5,3,False
R-3800,M-2768,Employment Issue,High,Yes,7,7,True
R-3801,M-3544,Regulatory Review,High,No,2,5,True
R-3802,M-2293,Vendor Contract,Low,No,5,5,True
R-3803,M-3649,Vendor Contract,High,Yes,2,5,True
R-3804,M-3482,NDA,Medium,No,2,7,True
R-3805,M-2549,Vendor Contract,High,Yes,2,7,True
R-3806,M-3576,Vendor Contract,High,Yes,3,3,True
R-3807,M-3038,Employment Issue,Medium,No,10,5,False
R-3808,M-2308,Vendor Contract,Medium,No,10,3,False
R-3809,M-2240,Regulatory Review,High,Yes,2,3,True
R-3810,M-3706,Employment Issue,Medium,Yes,2,5,True
R-3811,M-1007,NDA,High,No,5,7,True
R-3812,M-1502,Vendor Contract,Low,Yes,1,5,True
R-3813,M-2723,NDA,Low,Yes,1,5,True
R-3814,M-3518,Vendor Contract,Low,No,10,3,False
R-3815,M-2413,Employment Issue,Low,No,5,7,True
R-3816,M-1332,Regulatory Review,Medium,Yes,2,3,True
R-3817,M-2407,Employment Issue,Medium,No,5,5,True
R-3818,M-3017,Vendor Contract,High,No,10,3,False
R-3819,M-3393,Employment Issue,Medium,Yes,3,3,True
R-3820,M-3145,Regulatory Review,Medium,No,5,7,True
R-3821,M-2829,Regulatory Review,Medium,No,10,7,False
R-3822,M-3581,Employment Issue,High,No,5,5,True
R-3823,M-2737,Vendor Contract,Medium,Yes,5,5,True
R-3824,M-1746,Vendor Contract,High,No,2,5,True
R-3825,M-2347,Regulatory Review,Medium,Yes,1,7,True
R-3826,M-1108,Regulatory Review,Medium,Yes,1,7,True
R-3827,M-2230,Regulatory Review,High,Yes,1,3,True
R-3828,M-2469,Regulatory Review,High,Yes,1,3,True
R-3829,M-3522,Employment Issue,High,No,2,3,True
R-3830,M-2647,NDA,Low,Yes,1,7,True
R-3831,M-3605,Vendor Contract,Low,No,2,5,True
R-3832,M-2890,Employment Issue,Medium,Yes,6,7,True
R-3833,M-1220,NDA,Low,No,2,5,True
R-3834,M-1277,Vendor Contract,Medium,Yes,1,3,True
R-3835,M-2483,NDA,Low,No,10,5,False
R-3836,M-1593,Vendor Contract,Low,Yes,3,7,True
R-3837,M-1387,Regulatory Review,Medium,Yes,3,5,True
R-3838,M-2060,Vendor Contract,Low,No,2,5,True
R-3839,M-1059,Regulatory Review,High,No,10,5,False
R-3840,M-1047,Vendor Contract,Medium,Yes,3,5,True
R-3841,M-1884,Regulatory Review,High,No,10,5,False
R-3842,M-2794,Employment Issue,High,Yes,6,5,False
R-3843,M-3129,Vendor Contract,Low,No,5,3,False
R-3844,M-1964,Regulatory Review,Low,Yes,2,3,True
R-3845,M-3376,NDA,Low,No,10,3,False
R-3846,M-1110,NDA,Medium,No,5,5,True
R-3847,M-1480,Employment Issue,Low,Yes,1,5,True
R-3848,M-3607,Regulatory Review,Medium,No,2,7,True
R-3849,M-3988,Employment Issue,Low,No,2,3,True
R-3850,M-2387,Vendor Contract,High,Yes,1,3,True
R-3851,M-3816,Vendor Contract,Medium,No,2,7,True
R-3852,M-3311,NDA,Medium,No,5,7,True
R-3853,M-2095,NDA,Medium,Yes,1,3,True
R-3854,M-1459,Regulatory Review,Low,No,2,5,True
R-3855,M-1851,Employment Issue,Medium,Yes,1,3,True
R-3856,M-2732,Vendor Contract,Medium,Yes,3,3,True
R-3857,M-2612,Employment Issue,Low,No,2,5,True
R-3858,M-2139,Regulatory Review,Low,No,2,5,True
R-3859,M-3680,Regulatory Review,Medium,No,5,7,True
R-3860,M-1115,Regulatory Review,High,Yes,3,7,True
R-3861,M-1421,Vendor Contract,Medium,Yes,1,7,True
R-3862,M-1094,Vendor Contract,Low,Yes,7,3,False
R-3863,M-2092,Regulatory Review,High,No,2,3,True
R-3864,M-3105,Regulatory Review,Medium,No,10,7,False
R-3865,M-1204,NDA,High,No,10,5,False
R-3866,M-2469,Regulatory Review,Medium,No,5,7,True
R-3867,M-3575,NDA,Medium,Yes,6,7,True
R-3868,M-3105,NDA,High,Yes,7,5,False
R-3869,M-1075,NDA,High,Yes,6,3,False
R-3870,M-1841,Regulatory Review,High,Yes,3,7,True
R-3871,M-3003,NDA,High,No,5,5,True
R-3872,M-3524,Regulatory Review,Low,Yes,7,3,False
R-3873,M-3947,Regulatory Review,High,Yes,5,3,False
R-3874,M-1006,Regulatory Review,Low,No,2,3,True
R-3875,M-2691,NDA,Low,Yes,7,3,False
R-3876,M-2288,Employment Issue,High,Yes,7,7,True
R-3877,M-2418,Employment Issue,Low,Yes,1,5,True
R-3878,M-3809,Employment Issue,High,Yes,1,7,True
R-3879,M-3007,Employment Issue,Medium,Yes,3,7,True
R-3880,M-3300,NDA,Low,No,5,5,True
R-3881,M-1039,Employment Issue,Medium,No,2,3,True
R-3882,M-1113,Regulatory Review,Medium,No,2,7,True
R-3883,M-2062,Regulatory Review,Medium,Yes,3,5,True
R-3884,M-1883,NDA,Medium,No,2,3,True
R-3885,M-1084,Regulatory Review,Low,No,5,3,False
R-3886,M-1239,NDA,Low,Yes,2,5,True
R-3887,M-1720,Vendor Contract,Low,Yes,3,7,True
R-3888,M-1865,Employment Issue,High,No,10,3,False
R-3889,M-3532,Vendor Contract,High,No,10,5,False
R-3890,M-3294,NDA,High,Yes,1,7,True
R-3891,M-1311,Regulatory Review,Medium,Yes,3,3,True
R-3892,M-2391,Regulatory Review,High,Yes,3,5,True
R-3893,M-1995,NDA,High,No,10,5,False
R-3894,M-1891,Employment Issue,Low,Yes,5,3,False
R-3895,M-1071,Vendor Contract,Low,Yes,6,5,False
R-3896,M-1906,Regulatory Review,High,No,2,3,True
R-3897,M-3427,NDA,High,Yes,1,5,True
R-3898,M-2017,Regulatory Review,Low,Yes,2,3,True
R-3899,M-1067,Regulatory Review,High,Yes,7,7,True
R-3900,M-3959,Employment Issue,Medium,Yes,3,5,True
R-3901,M-3906,Employment Issue,Medium,Yes,3,7,True
R-3902,M-2897,Regulatory Review,High,Yes,5,3,False
R-3903,M-1844,Regulatory Review,Low,Yes,1,7,True
R-3904,M-3061,NDA,Medium,Yes,1,3,True
R-3905,M-2969,Regulatory Review,High,No,5,7,True
R-3906,M-1615,Employment Issue,Low,No,5,3,False
R-3907,M-1340,Vendor Contract,High,No,2,3,True
R-3908,M-2632,Vendor Contract,Medium,No,5,5,True
R-3909,M-3909,NDA,Low,No,2,3,True
R-3910,M-1306,Employment Issue,Low,Yes,3,5,True
R-3911,M-2075,NDA,Low,Yes,2,5,True
R-3912,M-1753,Employment Issue,Low,Yes,7,5,False
R-3913,M-1306,Vendor Contract,Medium,Yes,7,7,True
R-3914,M-1898,Employment Issue,Low,Yes,1,3,True
R-3915,M-2170,NDA,Medium,No,2,7,True
R-3916,M-1350,Employment Issue,High,Yes,7,3,False
R-3917,M-2656,Employment Issue,High,No,10,5,False
R-3918,M-2776,Regulatory Review,High,Yes,6,3,False
R-3919,M-3846,Vendor Contract,Medium,No,2,3,True
R-3920,M-3925,Vendor Contract,High,No,2,5,True
R-3921,M-1376,Regulatory Review,Medium,No,10,5,False
R-3922,M-2001,Regulatory Review,High,No,5,5,True
R-3923,M-2550,Employment Issue,Medium,Yes,1,3,True
R-3924,M-1269,Employment Issue,Low,No,5,3,False
R-3925,M-3278,Employment Issue,Low,Yes,2,7,True
R-3926,M-1290,Vendor Contract,Medium,No,2,7,True
R-3927,M-3599,Employment Issue,High,No,2,5,True
R-3928,M-3420,NDA,Low,No,5,3,False
R-3929,M-2316,Regulatory Review,Medium,Yes,1,3,True
R-3930,M-2428,Regulatory Review,Low,No,5,7,True
R-3931,M-1855,Employment Issue,Medium,Yes,1,3,True
R-3932,M-1854,NDA,Medium,Yes,3,3,True
R-3933,M-2930,Employment Issue,High,No,10,5,False
R-3934,M-1300,NDA,High,No,10,7,False
R-3935,M-3913,Regulatory Review,Low,No,10,7,False
R-3936,M-2463,Regulatory Review,Medium,No,5,5,True
R-3937,M-2711,Regulatory Review,Low,No,5,7,True
R-3938,M-1628,Regulatory Review,Low,No,2,3,True
R-3939,M-1838,Employment Issue,Low,Yes,5,3,False
R-3940,M-1848,Vendor Contract,Low,Yes,1,7,True
R-3941,M-2692,Vendor Contract,Medium,No,2,5,True
